Azs	Address	92	92_fora	95	95_fora	98	98_fora	100	100_pulsar	diesel	diesel_fora	gas	methane	Regions
58087	 г. Санкт-Петербург, г. Сестрорецк, Владимирский пр.,д.16	41.99	0.0	45.29	45.99	0.0	0	0.0	0.0	44.99	0	0.0	0.0	 г. Санкт-Петербург
56323	 г. Санкт-Петербург, п.Красное село, пр-кт Ленина, д.2, к.4, лит.А	41.99	0.0	45.29	45.99	0.0	0	0.0	0.0	45.89	0	0.0	0.0	 г. Санкт-Петербург
