Azs	Address	92	92_fora	95	95_fora	98	98_fora	100	100_pulsar	diesel	diesel_fora	gas	methane	Regions
56416	Свердловская обл., г. Нижний Тагил, ул. Краснознаменная, 75, справа	41.15	0.0	44.1	0.0	0.0	0	0.0	0.0	45.25	0	0.0	0.0	Свердловская обл.
