Azs	Address	92	92_fora	95	95_fora	98	98_fora	100	100_pulsar	diesel	diesel_fora	gas	methane	Regions
58131	Наро-Фоминский р-н, д. Яковлевское, а/д М3 'Украина' (Киевское ш.), 58 км, справа	41.4	0.0	45.1	46.1	0.0	0	0.0	0.0	45.0	0	0.0	0.0	Наро-Фоминский р-н
