Azs	Address	92	92_fora	95	95_fora	98	98_fora	100	100_pulsar	diesel	diesel_fora	gas	methane	Regions
58227	Люберецкий р-н, г. Котельники, ш. Новорязанское, 19 км, вл.1А, справа	41.7	0.0	46.3	47.3	0.0	0	0.0	0.0	45.5	0	0.0	0.0	Люберецкий р-н
